year,leaid,district,current_expenditures,enrollment,flagged_corrupt
2018,2101980,Frankfort Independent,11300000,888,False
2018,2102010,Franklin County,66988000,6415,False
2018,2102040,Fort Thomas Independent,34687000,3129,False
2018,2102070,Fulton Independent,4936000,351,False
2018,2102100,Fulton County,6735000,622,False
2018,2102130,Gallatin County,17705000,1577,False
2018,2102160,Garrard County,28450000,2651,False
2018,2102220,Glasgow Independent,25142000,2355,False
2018,2102250,Grant County,37993000,3639,False
2018,2102280,Graves County,44213000,4292,False
2018,2102300,Grayson County,43208000,4259,False
2018,2102340,Green County,17638000,1674,False
2018,2102400,Greenup County,30012000,2819,False
2018,2102460,Hancock County,18639000,1679,False
2018,2102490,Hardin County,153614000,14787,False
2018,2102520,Harlan Independent,7315000,746,False
2018,2102540,Harlan County,41596000,3912,False
2018,2102580,Harrison County,30067000,2958,False
2018,2102640,Hart County,27186000,2409,False
2018,2102670,Hazard Independent,10831000,1010,False
2018,2102710,Henderson County,76810000,7437,False
2018,2102760,Henry County,23073000,2152,False
2018,2102790,Hickman County,9122000,773,False
2018,2102860,Hopkins County,68135000,6749,False
2018,2102910,Jackson Independent,4070000,344,False
2018,2102940,Jackson County,25560000,2131,False
2018,2102990,Jefferson County,1384080000,97936,False
2018,2103000,Jenkins Independent,5548000,444,False
2018,2103030,Jessamine County,87214000,8418,False
2018,2103060,Johnson County,39175000,3582,False
2018,2103090,Kenton County,144081000,14309,False
2018,2103120,Knott County,26722000,2281,False
2018,2103150,Knox County,51086000,4362,False
2018,2103180,LaRue County,26314000,2360,False
2018,2103210,Laurel County,89446000,9066,False
2018,2103240,Lawrence County,26461000,2517,False
2018,2103270,Lee County,9812000,934,False
2018,2103330,Leslie County,19054000,1787,False
2018,2103360,Letcher County,35272000,3017,False
2018,2103390,Lewis County,23123000,2247,False
2018,2103480,Lincoln County,41252000,3773,False
2018,2103510,Livingston County,15570000,1204,False
2018,2103540,Logan County,35484000,3555,False
2018,2103630,Ludlow Independent,9620000,830,False
2018,2103690,Lyon County,9528000,956,False
2018,2103720,Madison County,114289000,11816,False
2018,2103750,Magoffin County,23372000,2114,False
2018,2103780,Marion County,35893000,3280,False
2018,2103810,Marshall County,49988000,4771,False
2018,2103840,Martin County,21104000,1894,False
2018,2103870,Mason County,29081000,2688,False
2018,2103900,Mayfield Independent,20219000,1958,False
2018,2103960,McCracken County,72875000,7146,False
2018,2103990,McCreary County,31849000,2878,False
2018,2104020,McLean County,15972000,1565,False
2018,2104050,Meade County,46335000,4879,False
2018,2104080,Menifee County,11631000,1000,False
2018,2104110,Mercer County,31136000,2825,False
2018,2104140,Metcalfe County,17007000,1568,False
2018,2104170,Middlesboro Independent,14117000,1176,False
2018,2104200,Monroe County,22825000,1804,False
2018,2104250,Montgomery County,46424000,4680,False
2018,2104290,Morgan County,21299000,1964,False
2018,2104380,Murray Independent,21019000,1736,False
2018,2104410,Nelson County,47801000,4630,False
2018,2104440,Newport Independent,23932000,1589,False
2018,2104470,Nicholas County,11326000,1126,False
2018,2104500,Ohio County,41896000,4261,False
2018,2104530,Oldham County,128241000,12727,False
2018,2104560,Owen County,19562000,1886,False
2018,2104590,Owensboro Independent,62329000,4958,False
2018,2104620,Owsley County,11013000,803,False
2018,2104650,Paducah Independent,37157000,3158,False
2018,2104680,Paintsville Independent,9436000,785,False
2018,2104710,Paris Independent,8169000,687,False
2018,2104740,Pendleton County,23565000,2368,False
2018,2104770,Perry County,43768000,4003,False
2018,2104800,Pike County,95317000,8610,False
2018,2104830,Pikeville Independent,14360000,1193,False
2018,2104860,Pineville Independent,5692000,599,False
2018,2104890,Powell County,23901000,2296,False
2018,2104950,Pulaski County,85813000,8498,False
2018,2104980,Raceland-Worthington Independent,10221000,1109,False
2018,2105040,Robertson County,5064000,455,False
2018,2105070,Rockcastle County,30335000,2825,False
2018,2105100,Rowan County,34236000,3473,False
2018,2105130,Russell Independent,24212000,2258,False
2018,2105160,Russell County,32579000,3129,False
2018,2105190,Russellville Independent,13693000,983,False
2018,2105220,Science Hill Independent,4819000,406,False
2018,2105260,Scott County,90330000,9471,False
2018,2105320,Shelby County,76783000,7224,False
2018,2105370,Silver Grove Independent,3057000,191,False
2018,2105400,Simpson County,33289000,3001,False
2018,2105430,Somerset Independent,17570000,1660,False
2018,2105460,Southgate Independent,3302000,208,False
2018,2105490,Spencer County,29487000,3066,False
2018,2105520,Taylor County,27235000,2721,False
2018,2105550,Todd County,20157000,1998,False
2018,2105580,Trigg County,21953000,2028,False
2018,2105610,Trimble County,13194000,1247,False
2018,2105640,Union County,24106000,2221,False
2018,2105700,Walton-Verona Independent,17922000,1762,False
2018,2105730,Warren County,159545000,16293,False
2018,2105760,Washington County,19506000,1732,False
2018,2105790,Wayne County,35584000,3208,False
2018,2105820,Webster County,22949000,2253,False
2018,2105850,West Point Independent,1841000,134,False
2018,2105880,Whitley County,49633000,4350,False
2018,2105910,Williamsburg Independent,9089000,830,False
2018,2105940,Williamstown Independent,9758000,904,False
2018,2105970,Wolfe County,16104000,1284,False
2018,2106000,Woodford County,43919000,4083,False
2019,2100030,Adair County,28200000,2763,False
2019,2100070,Allen County,31431000,3172,False
2019,2100081,Muhlenberg County,52303000,4692,False
2019,2100090,Anchorage Independent,8362000,393,False
2019,2100094,Kentucky School for the Blind District,-2,65,False
2019,2100095,Kentucky School for the Deaf District,-2,86,False
2019,2100099,,-2,-2,False
2019,2100101,,-2,-2,False
2019,2100102,,-2,-2,False
2019,2100103,,-2,-2,False
2019,2100104,,-2,-2,False
2019,2100108,,-2,-2,False
2019,2100109,,-2,-2,False
2019,2100112,,-2,-2,False
2019,2100113,,-2,-2,False
2019,2100120,Anderson County,36762000,3808,False
2019,2100150,Ashland Independent,38403000,3411,False
2019,2100180,Augusta Independent,3676000,299,False
2019,2100210,Ballard County,13496000,1189,False
2019,2100240,Barbourville Independent,6862000,692,False
2019,2100270,Bardstown Independent,32301000,2782,False
2019,2100289,Kentucky Tech System,-2,28,True
2019,2100290,Craft Academy,-1,1,False
2019,2100300,Barren County,56348000,5406,False
2019,2100330,Bath County,20903000,2058,False
2019,2100360,Beechwood Independent,15683000,1502,False
2019,2100390,Bell County,31863000,2672,False
2019,2100420,Bellevue Independent,9365000,664,False
2019,2100480,Berea Independent,14671000,1160,False
2019,2100510,Boone County,240325000,21351,False
2019,2100540,Bourbon County,30624000,2965,False
2019,2100570,Bowling Green Independent,51580000,4416,False
2019,2100620,Boyd County,40340000,3322,False
2019,2100630,Boyle County,31735000,2817,False
2019,2100660,Bracken County,13319000,1275,False
2019,2100690,Breathitt County,21726000,1939,False
2019,2100720,Breckinridge County,30173000,2783,False
2019,2100750,Bullitt County,134340000,13330,False
2019,2100780,Burgin Independent,5875000,511,False
2019,2100810,Butler County,23274000,2359,False
2019,2100840,Caldwell County,19790000,1990,False
2019,2100870,Calloway County,31462000,3079,False
2019,2100900,Campbell County,58569000,5203,False
2019,2100930,Campbellsville Independent,14296000,1249,False
2019,2100960,Carlisle County,8884000,773,False
2019,2100990,Carroll County,28329000,2173,False
2019,2101020,Carter County,46060000,4342,False
2019,2101050,Casey County,26176000,2406,False
2019,2101110,Caverna Independent,8974000,704,False
2019,2101150,Christian County,89317000,9045,False
2019,2101200,Clark County,61255000,5633,False
2019,2101230,Clay County,35921000,3235,False
2019,2101260,Clinton County,20605000,1765,False
2019,2101290,Cloverport Independent,4017000,340,False
2019,2101320,Corbin Independent,31076000,3093,False
2019,2101350,Covington Independent,55884000,4119,False
2019,2101380,Crittenden County,14679000,1443,False
2019,2101410,Cumberland County,11526000,980,False
2019,2101440,Danville Independent,26093000,1971,False
2019,2101470,Daviess County,129474000,12048,False
2019,2101500,Dawson Springs Independent,7069000,605,False
2019,2101530,Dayton Independent,11900000,1003,False
2019,2101590,East Bernstadt Independent,4916000,549,False
2019,2101620,Edmonson County,20065000,1927,False
2019,2101650,Elizabethtown Independent,27208000,2520,False
2019,2101680,Elliott County,11169000,1036,False
2019,2101710,Eminence Independent,10143000,989,False
2019,2101740,Erlanger-Elsmere Independent,28707000,2605,False
2019,2101760,Estill County,24557000,2417,False
2019,2101800,Fairview Independent,7114000,701,False
2019,2101860,Fayette County,569417000,43342,False
2019,2101920,Fleming County,23590000,2194,False
2019,2101950,Floyd County,68566000,5865,False
2019,2101980,Frankfort Independent,12062000,961,False
2019,2102010,Franklin County,72712000,6534,False
2019,2102040,Fort Thomas Independent,34941000,3177,False
2019,2102070,Fulton Independent,5191000,320,False
2019,2102100,Fulton County,7348000,653,False
2019,2102130,Gallatin County,17670000,1634,False
2019,2102160,Garrard County,27992000,2645,False
2019,2102220,Glasgow Independent,25972000,2485,False
2019,2102250,Grant County,38552000,3666,False
2019,2102280,Graves County,44657000,4259,False
2019,2102300,Grayson County,43241000,4292,False
2019,2102340,Green County,18167000,1663,False
2019,2102400,Greenup County,30429000,2875,False
2019,2102460,Hancock County,19105000,1674,False
2019,2102490,Hardin County,155250000,15288,False
2019,2102520,Harlan Independent,7937000,731,False
2019,2102540,Harlan County,41634000,3968,False
2019,2102580,Harrison County,31420000,2998,False
2019,2102640,Hart County,27281000,2466,False
2019,2102670,Hazard Independent,11256000,991,False
2019,2102710,Henderson County,80510000,7496,False
2019,2102760,Henry County,24198000,2159,False
2019,2102790,Hickman County,9228000,793,False
2019,2102860,Hopkins County,69480000,6850,False
2019,2102910,Jackson Independent,3748000,332,False
2019,2102940,Jackson County,25203000,2159,False
2019,2102990,Jefferson County,1427789000,100348,False
2019,2103000,Jenkins Independent,5630000,436,False
2019,2103030,Jessamine County,90991000,8675,False
2019,2103060,Johnson County,40601000,3590,False
2019,2103090,Kenton County,145371000,14602,False
2019,2103120,Knott County,28413000,2284,False
2019,2103150,Knox County,52018000,4360,False
2019,2103180,LaRue County,26812000,2426,False
2019,2103210,Laurel County,89357000,9388,False
2019,2103240,Lawrence County,28704000,2571,False
2019,2103270,Lee County,9922000,890,False
2019,2103330,Leslie County,19808000,1767,False
2019,2103360,Letcher County,35927000,2993,False
2019,2103390,Lewis County,23587000,2259,False
2019,2103480,Lincoln County,41326000,3701,False
2019,2103510,Livingston County,15878000,1198,False
2019,2103540,Logan County,36684000,3547,False
2019,2103630,Ludlow Independent,9784000,855,False
2019,2103690,Lyon County,10164000,970,False
2019,2103720,Madison County,115597000,12017,False
2019,2103750,Magoffin County,23479000,2075,False
2019,2103780,Marion County,36593000,3309,False
2019,2103810,Marshall County,50785000,4807,False
2019,2103840,Martin County,21301000,1911,False
2019,2103870,Mason County,29550000,2777,False
2019,2103900,Mayfield Independent,21094000,2031,False
2019,2103960,McCracken County,74412000,7223,False
2019,2103990,McCreary County,31691000,2955,False
2019,2104020,McLean County,16229000,1558,False
2019,2104050,Meade County,47126000,5020,False
2019,2104080,Menifee County,12392000,978,False
2019,2104110,Mercer County,31625000,2822,False
2019,2104140,Metcalfe County,16686000,1558,False
2019,2104170,Middlesboro Independent,14205000,1201,False
2019,2104200,Monroe County,23091000,1894,False
2019,2104250,Montgomery County,47184000,4704,False
2019,2104290,Morgan County,22158000,2007,False
2019,2104380,Murray Independent,22951000,1834,False
2019,2104410,Nelson County,50428000,4734,False
2019,2104440,Newport Independent,24947000,1528,False
2019,2104470,Nicholas County,10956000,1124,False
2019,2104500,Ohio County,41427000,4299,False
2019,2104530,Oldham County,136947000,12941,False
2019,2104560,Owen County,19488000,1923,False
2019,2104590,Owensboro Independent,64872000,5176,False
2019,2104620,Owsley County,10283000,772,False
2019,2104650,Paducah Independent,37989000,3308,False
2019,2104680,Paintsville Independent,9491000,749,False
2019,2104710,Paris Independent,8372000,743,False
2019,2104740,Pendleton County,23747000,2417,False
2019,2104770,Perry County,44953000,4052,False
2019,2104800,Pike County,94863000,8492,False
2019,2104830,Pikeville Independent,14592000,1161,False
2019,2104860,Pineville Independent,6425000,616,False
2019,2104890,Powell County,25087000,2297,False
2019,2104950,Pulaski County,88039000,8710,False
2019,2104980,Raceland-Worthington Independent,10605000,1102,False
2019,2105040,Robertson County,5425000,448,False
2019,2105070,Rockcastle County,30154000,2812,False
2019,2105100,Rowan County,35165000,3548,False
2019,2105130,Russell Independent,23974000,2297,False
2019,2105160,Russell County,31973000,3114,False
2019,2105190,Russellville Independent,13903000,1023,False
2019,2105220,Science Hill Independent,4569000,428,False
2019,2105260,Scott County,99939000,9925,False
2019,2105320,Shelby County,80599000,7304,False
2019,2105370,Silver Grove Independent,-2,-2,True
2019,2105400,Simpson County,34383000,3158,False
2019,2105430,Somerset Independent,18480000,1695,False
2019,2105460,Southgate Independent,3369000,212,False
2019,2105490,Spencer County,30970000,3169,False
